tienda_id,nombre,categorias,latitud,longitud,direccion,calificaciones,rango_precios,metodos_pago,tamano_tienda,estacionamiento,horario_apertura,distrito,zona
7390,Repuestos Julio Cesar,Sin Categoría,-12.1801744,-76.96580279999999,"R29M+WMP, Calle las Torres, Lima",4.04,Alto,Tarjeta de crédito,Pequeña,No,24 horas,Desconocido,Desconocido
7391,JM Drywall Y Estructuras,Sin Categoría,-12.1801679,-76.96579919999999,"R29M+WMP, Calle las Torres, Lima",4.04,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
7392,Farma Pacífico,"pharmacy, store, health",-12.1806154,-76.9655935,Peru,4.36,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
7393,RICALCON E.I.R.L.,Sin Categoría,-12.1807104,-76.96555219999999,"R29M+PQ8, San Juan de Miraflores",4.36,Alto,QR,Mediana,Sí,Horario laboral,Miraflores,Lima Centro
7394,RJ BIKES,"bicycle_store, store",-12.1809277,-76.9654936,"MZ E LOTE 13, SANTA URSULA, San Juan de Miraflores, Lima",4.4,Medio,QR,Pequeña,Sí,24 horas,Miraflores,Lima Centro
7395,MELBAT,Sin Categoría,-12.1783695,-76.9655818,"Av. Andrés A. Cáceres, Mzna ""D"" Lote 5 Héroes de San Juan, San Juan de Miraflores",4.279999999999999,Alto,Transferencia,Grande,No,Fines de semana,Miraflores,Lima Centro
7396,Inversiones & Decoraciones Fernandez,Sin Categoría,-12.1775444,-76.96557059999999,"Of. Av. Mz M, Lote 4, Avenida 27 de Noviembre, San Juan de Miraflores",3.62,Medio,QR,Pequeña,Sí,Fines de semana,Miraflores,Lima Centro
7397,Hi - Nico SJM,"home_goods_store, store",-12.1819359,-76.9649137,"15056, San Juan de Miraflores",5.0,Alto,Transferencia,Pequeña,Sí,24 horas,Miraflores,Lima Centro
7398,T&D Novedades Import,"home_goods_store, store",-12.1820217,-76.9648454,"15056, San Juan de Miraflores",4.8,Bajo,Transferencia,Pequeña,Sí,24 horas,Miraflores,Lima Centro
7399,Bodega contreras,food,-12.1819017,-76.96504519999999,"R29M+6XP, Avenida César Canevaro, Cercado de Lima",4.74,Medio,Tarjeta de crédito,Mediana,Sí,24 horas,Cercado de Lima,Lima Centro
7400,Qhali Kay Dental,"dentist, doctor, health",-12.181672,-76.9650344,"41, San Juan de Miraflores",4.96,Medio,Transferencia,Grande,Sí,Fines de semana,Miraflores,Lima Centro
7401,Ferretería Contreras,"hardware_store, store",-12.1819659,-76.96507640000002,"Lima29 AV .Santa Rosa Mz J lote 8 Santa Ursula, San Juan de Miraflores",4.88,Medio,Efectivo,Mediana,Sí,24 horas,Miraflores,Lima Centro
7402,La Sazón De Dona Norma,"restaurant, food",-12.1816143,-76.9650661,Peru,4.96,Medio,Tarjeta de crédito,Grande,Sí,Horario laboral,Desconocido,Desconocido
7403,Prodent,"dentist, health",-12.1817598,-76.9651374,"Cessar Canevaro MZ E LT 14, San Juan de Miraflores",4.96,Alto,Transferencia,Pequeña,Sí,Horario laboral,Miraflores,Lima Centro
7404,Econodental,health,-12.1815755,-76.96507509999999,"Lte 1 A, Mz I, Santa Mercedes, San Juan de Miraflores",4.96,Alto,Transferencia,Grande,No,24 horas,Miraflores,Lima Centro
7405,Consultorio ODONTOLOGICO,health,-12.1815597,-76.9650813,"Avenida Mariano Pastor Sevilla 18, Cercado de Lima",4.96,Medio,Transferencia,Mediana,Sí,Horario laboral,Cercado de Lima,Lima Centro
7406,Anticucheria Sazón con Corazón,"restaurant, food",-12.1822097,-76.9647897,"R29P+438, San Juan de Miraflores",5.0,Medio,Efectivo,Mediana,Sí,Horario laboral,Miraflores,Lima Centro
7407,Centro Cristiano “Obra de Gracia”,"church, place_of_worship",-12.1815206,-76.9650992,"Santa Úrsula, Manzana E, Lote 18, San Juan de Miraflores",5.0,Medio,Tarjeta de crédito,Grande,Sí,Horario laboral,Miraflores,Lima Centro
7408,VGym Anexo,"gym, health",-12.1820927,-76.9643813,"R29P+47J, San Juan de Miraflores",5.0,Medio,Transferencia,Mediana,No,Fines de semana,Miraflores,Lima Centro
7409,Canevaro,transit_station,-12.18153,-76.96522999999999,Peru,4.8,Medio,Efectivo,Pequeña,No,24 horas,Desconocido,Desconocido
7410,I.E.I 625,school,-12.1821625,-76.96436539999999,"R29P+47J, San Juan de Miraflores",4.0,Alto,QR,Mediana,No,Horario laboral,Miraflores,Lima Centro
7411,Casita rbd,lodging,-12.181308,-76.9645235,"R29P+F5H, Santa Mercedes, Lima",5.0,Bajo,Efectivo,Grande,No,24 horas,Desconocido,Desconocido
7412,San Antonio de padua,"food, store",-12.1812336,-76.9646985,"R29P+G43, Santa Isabel, San Juan de Miraflores",5.0,Alto,Efectivo,Pequeña,No,24 horas,Miraflores,Lima Centro
7413,Ondre,Sin Categoría,-12.1822783,-76.9652196,"Santa Ursula, Lima29 AV .Santa Rosa, San Juan de Miraflores",4.659999999999999,Bajo,Transferencia,Mediana,Sí,Horario laboral,Miraflores,Lima Centro
7414,Chifa Don Palomo,"restaurant, food",-12.1824824,-76.9647279,"Calle santa Teresa Mz I Lte 20, Santa Úrsulasjm",3.9,Bajo,Efectivo,Pequeña,No,24 horas,Desconocido,Desconocido
7415,comidas de la selva,"restaurant, food",-12.1825081,-76.9648754,"Avenida César Canevaro MZ L LOTE 16, San Juan de Miraflores",4.66,Medio,Tarjeta de crédito,Grande,No,Horario laboral,Miraflores,Lima Centro
7416,Bravazo Santa Ursula,"food, store",-12.1825223,-76.9648701,"R28P+X3R, Avenida César Canevaro, Cercado de Lima",4.659999999999999,Bajo,Transferencia,Mediana,Sí,Horario laboral,Cercado de Lima,Lima Centro
7417,"Frenos Y Embragues ""Vilchez""",Sin Categoría,-12.1812995,-76.9653113,Peru,4.76,Bajo,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
7418,LA CABAÑITA DE ABEL,"restaurant, food",-12.1825419,-76.9648627,"Av. Prol. Canevaro MZ L LOTE 16, San Juan de Miraflores",4.6,Medio,Tarjeta de crédito,Mediana,Sí,Fines de semana,Miraflores,Lima Centro
7419,BM Group,Sin Categoría,-12.1814441,-76.9640338,"R29P+C9G, Santa Teresa, Lima",4.76,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
7420,Iglesia Cristiana Pentecostés Arca De Salvación,Sin Categoría,-12.1825168,-76.96523069999999,"R28M+XWR, Santa Catalina, Lima",4.619999999999999,Medio,Transferencia,Pequeña,No,24 horas,Desconocido,Desconocido
7421,Wasabito sushi deliveri,"restaurant, food",-12.1812082,-76.9653785,"Calle santa rosa Mz E Lt 17 Coop santa ursula, San Juan de Miraflores",5.0,Medio,Tarjeta de crédito,Grande,Sí,24 horas,Miraflores,Lima Centro
7422,Chantyboom,"bakery, food, store",-12.1811875,-76.9653702,"15056 Calle Santa Rosa MZ E LT 17 cooperativa Santa ursula, San Juan de Miraflores",5.0,Bajo,Efectivo,Grande,Sí,Horario laboral,Miraflores,Lima Centro
7423,Burgers 'EL ESTABLO',"restaurant, food",-12.1826853,-76.964596,"R28P+W5C, San Juan de Miraflores",5.0,Bajo,Tarjeta de crédito,Mediana,Sí,Fines de semana,Miraflores,Lima Centro
7424,corporacion uypan sac,Sin Categoría,-12.1811585,-76.9641455,"calle sta mercedez mz h lote 6 cooperativa sta ursula, San Juan de Miraflores",4.8,Alto,QR,Grande,No,Fines de semana,Miraflores,Lima Centro
7425,Mercado Santa Ursula,Sin Categoría,-12.1827434,-76.9645575,"R28P+W54, San Juan de Miraflores",3.6,Medio,Transferencia,Mediana,No,24 horas,Miraflores,Lima Centro
7426,Salon & Barberia Lourdes,Sin Categoría,-12.1828058,-76.9646017,Peru,4.38,Bajo,Transferencia,Pequeña,No,Horario laboral,Desconocido,Desconocido
7427,Estación Fashion Z&V,"clothing_store, home_goods_store, store",-12.1821891,-76.96381629999999,"mz. B LOTE 12 LOS PORTALES DE, San Juan, San Juan de Miraflores",4.3,Medio,Tarjeta de crédito,Pequeña,Sí,Horario laboral,Miraflores,Lima Centro
7428,CASA DE ANAMELBA,Sin Categoría,-12.182702,-76.96528909999999,"R28M+WV8, San Juan de Miraflores",4.66,Alto,Transferencia,Pequeña,No,Horario laboral,Miraflores,Lima Centro
7429,Plaza de Armas de Santa Ursula,park,-12.1828266,-76.96492789999999,San Juan de Miraflores,4.8,Medio,Efectivo,Grande,Sí,24 horas,Miraflores,Lima Centro
7430,Puesto de Salud Santa Ursula,"hospital, health",-12.18102,-76.963999,"R29P+HCR, San Juan de Miraflores",5.0,Medio,Efectivo,Pequeña,Sí,24 horas,Miraflores,Lima Centro
7431,Raulitto Minimarket,Sin Categoría,-12.1809348,-76.9654702,Peru,4.36,Medio,Tarjeta de crédito,Pequeña,Sí,Horario laboral,Desconocido,Desconocido
7432,RJ BIKES,"bicycle_store, store",-12.1809277,-76.9654936,"MZ E LOTE 13, SANTA URSULA, San Juan de Miraflores, Lima",4.4,Alto,QR,Pequeña,Sí,24 horas,Miraflores,Lima Centro
7433,"Bodega ""PEPE""","grocery_or_supermarket, food, store",-12.1821539,-76.96587749999999,"Avenida César Canevaro MZ C, San Juan de Miraflores",5.0,Medio,Efectivo,Mediana,Sí,Fines de semana,Miraflores,Lima Centro
7434,Entel,store,-12.1808961,-76.96548829999999,"Cessar Canevaro MZ E LT 14, San Juan de Miraflores",3.0,Medio,Efectivo,Grande,Sí,24 horas,Miraflores,Lima Centro
7435,Libreria - Bazar - Regalos La Escalerita Copias,"book_store, store",-12.1808796,-76.9654766,Peru,4.36,Bajo,Efectivo,Pequeña,No,Fines de semana,Desconocido,Desconocido
7436,"café, pan y sabor","bakery, food, store",-12.1829187,-76.9652253,"R28M+RWJ, San Juan de Miraflores",4.659999999999999,Medio,Tarjeta de crédito,Pequeña,Sí,Horario laboral,Miraflores,Lima Centro
7437,Agente Interbank,"home_goods_store, store",-12.1816889,-76.96599669999999,"R29M+8JC, Santa Mercedes, Lima",4.5,Bajo,Efectivo,Mediana,No,24 horas,Desconocido,Desconocido
7438,Lavanderia Tintorería Santa Ursula,laundry,-12.180579,-76.9644028,"R29P+Q69, Calle las Torres, Lima",4.48,Bajo,Efectivo,Pequeña,Sí,Horario laboral,Desconocido,Desconocido
7439,Dori Farma,"pharmacy, health, store",-12.1830933,-76.96476349999999,"R28P+Q39, Santa María, Lima",4.38,Medio,Efectivo,Mediana,No,24 horas,Desconocido,Desconocido
7440,"Cessar Canevaro, MZ E LT 14",transit_station,-12.18307,-76.96450999999999,Peru,4.319999999999999,Bajo,Efectivo,Grande,No,24 horas,Desconocido,Desconocido
7441,Modern Muebles,"furniture_store, home_goods_store, store",-12.1785402,-76.96000099999999,"R2CQ+HXQ, Avenida Republica De Alemania, Lima",4.7,Medio,Transferencia,Pequeña,Sí,24 horas,Desconocido,Desconocido
7442,DEMUNA Pampas De San Juan,Sin Categoría,-12.1785275,-76.9596483,"R2CR+H4Q, Lima",3.3,Medio,Efectivo,Pequeña,No,24 horas,Desconocido,Desconocido
7443,Maternal and Infant St. Mary of Life,"hospital, health",-12.1776226,-76.9604677,"R2CQ+XR3, Calle 11, San Juan de Miraflores",4.5,Medio,Tarjeta de crédito,Grande,No,24 horas,Miraflores,Lima Centro
7444,Forestal Econova,Sin Categoría,-12.1777241,-76.96126840000001,"R2CQ+WF9, Calle 10, Cercado de Lima",4.18,Medio,Transferencia,Mediana,No,Fines de semana,Cercado de Lima,Lima Centro
7445,"I.D.D.P.M.I ""Alemana""","church, place_of_worship",-12.1779516,-76.9619529,"Comite 26C Mz J Lt 6, E Lote 12, Las Flores, Villa María del Triunfo",4.5,Alto,Transferencia,Pequeña,No,24 horas,Villa María del Triunfo,Lima Sur
7446,Casa,Sin Categoría,-12.1818152,-76.9601307,"R29Q+5X5, San Juan de Miraflores",4.44,Medio,Efectivo,Mediana,No,24 horas,Miraflores,Lima Centro
7447,Crismar Textileria,"clothing_store, store",-12.1821053,-76.9600305,"R29Q+5X5, Gj, San Juan de Miraflores",4.2,Alto,Transferencia,Mediana,Sí,24 horas,Miraflores,Lima Centro
7448,Infríoperú,Sin Categoría,-12.1825006,-76.9607702,"15076, San Juan de Miraflores",4.6,Medio,Transferencia,Grande,Sí,24 horas,Miraflores,Lima Centro
7449,Transportes Múltiples Quintana SAC,Sin Categoría,-12.1828785,-76.96053189999999,Calle 7 Manzana G Lote 16 Asociación de Viviendas La Merced de Lima Metropolitana de Lima,4.2,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
7450,Asociación. La Merced de Lima Mz i Lt14,Sin Categoría,-12.1825696,-76.9593293,Asociación. La Merced de Lima,3.7,Alto,Tarjeta de crédito,Mediana,No,Horario laboral,Desconocido,Desconocido
7451,Brico Ingenieros,Sin Categoría,-12.1828599,-76.95939829999999,"R28R+V65, Calle 2, Distrito de Lima",3.0,Bajo,Transferencia,Pequeña,No,Horario laboral,Desconocido,Desconocido
7452,Tz Corporacion,Sin Categoría,-12.1825132,-76.9589058,"Asoc. de Vivienda la Merced de lima, Mz B Lt 20, San Juan de Miraflores",3.7,Alto,Transferencia,Pequeña,No,Fines de semana,Miraflores,Lima Centro
7453,Moon Sugar,"cafe, food",-12.1818689,-76.9616786,"R29Q+784, Lima",5.0,Bajo,Efectivo,Pequeña,Sí,Horario laboral,Desconocido,Desconocido
7454,Brothers Melendez,"restaurant, food",-12.1812964,-76.9587739,"R29R+FFQ, San Juan de Miraflores",5.0,Medio,Tarjeta de crédito,Grande,Sí,24 horas,Miraflores,Lima Centro
7455,"Libreria Bazar ""Michael""","book_store, home_goods_store, store",-12.1825155,-76.96152200000002,"AA.HH Programa Municipal de Vivienda Unica, Av. Miguel Iglesias Mz.Q, San Juan de Miraflores",4.4,Bajo,Transferencia,Mediana,Sí,Fines de semana,Miraflores,Lima Centro
7456,FERRETERÍA LAS TORRES,store,-12.1820709,-76.9616879,"Av. Miguel Iglesias Mza. Q Lote. 13 A.H. Programa Mun de Viv, Unica, San Juan de Miraflores",4.8,Medio,Transferencia,Grande,Sí,24 horas,Miraflores,Lima Centro
7457,LIVESPORT SAN JUAN DE MIRAFLORES 3,Sin Categoría,-12.1828453,-76.9612992,"Avenida Miguel Iglesias S/N, San Juan de Miraflores",4.16,Bajo,Tarjeta de crédito,Pequeña,Sí,Horario laboral,Miraflores,Lima Centro
7458,LLANTERIA LOLO,car_repair,-12.1824469,-76.9615932,"51, San Juan de Miraflores",5.0,Medio,QR,Pequeña,Sí,Horario laboral,Miraflores,Lima Centro
7459,J & J Import. S.A.C,store,-12.182219,-76.9617014,"Programa Mun de Viv Unica, Av. Miguel Iglesias Mza. Q Lote. 14 A.H, San Juan de Miraflores",5.0,Medio,Tarjeta de crédito,Mediana,No,24 horas,Miraflores,Lima Centro
7460,Matizados De Pinturas Leon,"home_goods_store, store",-12.1824306,-76.9616322,"R27R+H69, Avenida Miguel Iglesias, San Juan de Miraflores",4.96,Medio,QR,Grande,No,Fines de semana,Miraflores,Lima Centro
7461,ATEDSA SA - Aire acondicionado y ventilación,general_contractor,-12.1822165,-76.96174119999999,"Av. Miguel Iglesias Mza. Q Lote. 14 A.H. Programa Mun de Viv Unica, San Juan de Miraflores",5.0,Medio,QR,Mediana,Sí,Horario laboral,Miraflores,Lima Centro
7462,Air Climcor SAC,general_contractor,-12.1822315,-76.9617382,"Avenida Miguel Iglesias, Mz. Q - Lt. 13, Lima",4.92,Medio,Tarjeta de crédito,Pequeña,Sí,24 horas,Desconocido,Desconocido
7463,Mercado María Parado De Bellido,Sin Categoría,-12.1829476,-76.96133329999999,"R28Q+RFF, Cercado de Lima",3.8,Medio,Efectivo,Mediana,Sí,24 horas,Cercado de Lima,Lima Centro
7464,Taller Gonzo,store,-12.1813387,-76.9617592,"R29Q+F79, Calle las Torres, Lima",4.76,Medio,Transferencia,Pequeña,No,Horario laboral,Desconocido,Desconocido
7465,ars company sac,Sin Categoría,-12.1834132,-76.9606316,"029, San Juan de Miraflores",4.08,Alto,Efectivo,Pequeña,No,Fines de semana,Miraflores,Lima Centro
7466,"Torres de alta tensión, San Juan de Miraflores",Sin Categoría,-12.1804915,-76.961265,"R29Q+RF5, D, San Juan de Miraflores",4.0,Medio,Efectivo,Mediana,Sí,Fines de semana,Miraflores,Lima Centro
7467,Colegio 7229 La Merced De Lima,school,-12.1828213,-76.9588083,Colegio 7229,3.3,Alto,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
7468,Gamio Cueros - Agendas de Cuero,store,-12.1831448,-76.9591202,"Mz. I Lote 24 Urb, Lima",3.0,Medio,Efectivo,Grande,No,Horario laboral,Desconocido,Desconocido
7469,"Tubos De Escape ""Rana""",Sin Categoría,-12.1819424,-76.9619383,"R27R+H69, Avenida Miguel Iglesias, San Juan de Miraflores",4.76,Medio,Transferencia,Mediana,No,24 horas,Miraflores,Lima Centro
7470,El Chorri Lubricentro Car Wash,car_wash,-12.1832462,-76.9611558,"R27R+H69, Avenida Miguel Iglesias, San Juan de Miraflores",3.82,Medio,Efectivo,Pequeña,Sí,Horario laboral,Miraflores,Lima Centro
7471,Llaqta Tv,Sin Categoría,-12.1831886,-76.95911610000002,"15828, San Juan de Miraflores",3.86,Alto,Efectivo,Grande,Sí,24 horas,Miraflores,Lima Centro
7472,"Carpinteria y Ebanisteria ""MAURO""",general_contractor,-12.1831367,-76.9613457,A.V. Pastor Sevilla MZ Heroes san Juan de Miraflores San Juan de Miraflores LIMA,4.16,Alto,Transferencia,Pequeña,No,Fines de semana,Miraflores,Lima Centro
7473,Carpinteria El Salvador,Sin Categoría,-12.1833391,-76.9610995,"R27R+H69, Avenida Miguel Iglesias, San Juan de Miraflores",3.4799999999999995,Alto,Tarjeta de crédito,Grande,Sí,Horario laboral,Miraflores,Lima Centro
7474,Restauraciones parabrisas,Sin Categoría,-12.1828241,-76.9616791,"R28Q+V8G, Lima LIMA, San Juan de Miraflores",4.16,Bajo,QR,Mediana,Sí,Fines de semana,Miraflores,Lima Centro
7475,Amonguses brise,university,-12.1827721,-76.9617209,"R28Q+V8G, San Juan de Miraflores",4.16,Bajo,QR,Mediana,Sí,24 horas,Miraflores,Lima Centro
7476,"Factoria ""C.Q""",car_repair,-12.1802844,-76.959233,"Mz, Andres Avelino Caceres 8, San Juan de Miraflores",3.9,Bajo,Efectivo,Pequeña,Sí,24 horas,Miraflores,Lima Centro
7477,Ponte Guapa,Sin Categoría,-12.1827342,-76.96175099999999,"R28Q+W75, Avenida Miguel Iglesias, San Juan de Miraflores",4.36,Medio,Transferencia,Mediana,Sí,Horario laboral,Miraflores,Lima Centro
7478,ALIMENTO PARA GALLOS POWER MIX,Sin Categoría,-12.182624,-76.961816,"R28Q+W7H, Lima",5.0,Bajo,Efectivo,Pequeña,No,Fines de semana,Desconocido,Desconocido
7479,FERRETERÍA APOSTOL SANTIAGO,"hardware_store, store",-12.182792,-76.96173259999999,"12345, San Juan de Miraflores",2.0,Medio,QR,Grande,Sí,Fines de semana,Miraflores,Lima Centro
7480,FLORES SALÓN & SPA,hair_care,-12.1823709,-76.96195139999999,"San Miguel De Apuri MZ M Lt 36, San Juan de Miraflores",4.8,Alto,QR,Mediana,Sí,24 horas,Miraflores,Lima Centro
7481,Bodega Bazar Clarita,Sin Categoría,-12.1799943,-76.9604715,"Av. Caceres Sector 6, San Juan de Miraflores",4.18,Medio,Transferencia,Mediana,No,Horario laboral,Miraflores,Lima Centro
7482,Psycho Play,Sin Categoría,-12.1832004,-76.958955,San Juan de Miraflores,3.86,Alto,Tarjeta de crédito,Pequeña,No,Horario laboral,Miraflores,Lima Centro
7483,FERRETERÍA VILLEGAS,store,-12.1824218,-76.96196809999999,"San Miguel De Apuri MZ M Lt 36, San Juan de Miraflores",5.0,Medio,Efectivo,Mediana,Sí,24 horas,Miraflores,Lima Centro
7484,Kardas,"hair_care, health",-12.1801713,-76.9593111,"R29R+W7P, Andres Avelino Caceres, San Juan de Miraflores",4.38,Alto,Efectivo,Mediana,Sí,Fines de semana,Miraflores,Lima Centro
7485,3jbarbershop,"hair_care, health",-12.1831818,-76.9614587,"3jbarbershop, San Juan de Miraflores",4.16,Medio,QR,Pequeña,Sí,Fines de semana,Miraflores,Lima Centro
7486,Oficina Prisma PAMPAS,Sin Categoría,-12.1836178,-76.96061739999999,"R28Q+HQ2, Calle 7, Cercado de Lima",4.08,Bajo,Efectivo,Grande,Sí,Horario laboral,Cercado de Lima,Lima Centro
7487,DELI'Z Broaster Y Más,"restaurant, food",-12.1836656,-76.9600707,"Asociación de vivienda, Calle 5, San Juan de Miraflores",5.0,Medio,Transferencia,Pequeña,Sí,Horario laboral,Miraflores,Lima Centro
7488,Pecsa,gas_station,-12.1816447,-76.96208759999999,"R29Q+85V, Avenida Miguel Iglesias, San Juan de Miraflores",4.0,Bajo,Efectivo,Pequeña,No,24 horas,Miraflores,Lima Centro
7489,Academia de Marinera Moche Señorial,school,-12.1801527,-76.959306,"R29R+W7P, Andres Avelino Caceres, San Juan de Miraflores",5.0,Medio,Efectivo,Mediana,Sí,24 horas,Miraflores,Lima Centro
7490,Taller,Sin Categoría,-12.1836098,-76.9596866,"Calle 8, San Juan de Miraflores",3.86,Medio,Efectivo,Grande,No,24 horas,Miraflores,Lima Centro
7491,Bodega Renzo’s,food,-12.183707,-76.96020399999999,"Calle 7 10, Lima",3.92,Bajo,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
7492,Residencia Sihuincha,Sin Categoría,-12.1836716,-76.9605699,,4.08,Bajo,QR,Pequeña,Sí,24 horas,Desconocido,Desconocido
7493,Consultorio Roldon Dent Dental,"dentist, health",-12.1833198,-76.9613981,"R28Q+MCH, Avenida Miguel Iglesias, San Juan de Miraflores",3.82,Bajo,Efectivo,Pequeña,Sí,Horario laboral,Miraflores,Lima Centro
7494,Arelly moda EIRL,"clothing_store, store",-12.1813701,-76.95552529999999,"Andres Avelino Caceres, San Juan de Miraflores",3.0,Medio,Transferencia,Grande,No,Horario laboral,Miraflores,Lima Centro
7495,CONFECCIONES MARQUEZ,"clothing_store, store",-12.1813695,-76.9555274,"Andres Avelino Caceres MZ.B LT.10, San Juan de Miraflores",3.74,Alto,QR,Pequeña,Sí,Horario laboral,Miraflores,Lima Centro
7496,SERVICIOS GENERALES & ENCHAPADOS DE LA CRUZ,"home_goods_store, store",-12.1814347,-76.9559301,"Calle AAHH, Manuel Scorza Mz.E, San Juan de Miraflores",4.42,Medio,Transferencia,Pequeña,No,24 horas,Miraflores,Lima Centro
7497,CASA 2,Sin Categoría,-12.181313,-76.955744,San Juan de Miraflores,4.0200000000000005,Alto,QR,Pequeña,Sí,Horario laboral,Miraflores,Lima Centro
7498,I.E.I 652 - 26,school,-12.1811886,-76.9556551,"R29V+GPH, Andres Avelino Caceres, Cercado de Lima",4.0200000000000005,Medio,QR,Mediana,Sí,24 horas,Cercado de Lima,Lima Centro
7499,Cruce - mercado,transit_station,-12.18126,-76.95597,Peru,4.0200000000000005,Bajo,Tarjeta de crédito,Pequeña,No,Horario laboral,Desconocido,Desconocido
7500,Caseta de senerazgo Manuel Scorza,Sin Categoría,-12.1811201,-76.95582019999999,"R29V+HM3, Andres Avelino Caceres, Cercado de Lima",4.0200000000000005,Medio,Efectivo,Pequeña,No,24 horas,Cercado de Lima,Lima Centro
